,TMIN,TMAX,PRCP
1899-06-09 00:00:00+00:00,22.0,194.0,0.0
1899-06-10 00:00:00+00:00,72.0,172.0,0.0
1899-06-11 00:00:00+00:00,72.0,156.0,0.0
1899-06-12 00:00:00+00:00,0.0,150.0,0.0
1899-06-13 00:00:00+00:00,17.0,150.0,145.0
1899-06-14 00:00:00+00:00,6.0,167.0,18.0
1899-06-15 00:00:00+00:00,-11.0,200.0,0.0
1899-06-16 00:00:00+00:00,11.0,250.0,0.0
1899-06-17 00:00:00+00:00,50.0,256.0,0.0
1899-06-18 00:00:00+00:00,89.0,250.0,0.0
1899-06-19 00:00:00+00:00,44.0,217.0,0.0
1899-06-20 00:00:00+00:00,56.0,194.0,0.0
1899-06-21 00:00:00+00:00,-6.0,183.0,0.0
1899-06-22 00:00:00+00:00,17.0,194.0,56.0
1899-06-23 00:00:00+00:00,33.0,172.0,0.0
1899-06-24 00:00:00+00:00,89.0,278.0,0.0
1899-06-25 00:00:00+00:00,128.0,278.0,0.0
1899-06-26 00:00:00+00:00,72.0,183.0,28.0
1899-06-27 00:00:00+00:00,61.0,200.0,0.0
1899-06-28 00:00:00+00:00,6.0,272.0,0.0
1899-06-29 00:00:00+00:00,67.0,278.0,38.0
1899-06-30 00:00:00+00:00,39.0,167.0,0.0
1899-07-01 00:00:00+00:00,-22.0,233.0,0.0
1899-07-02 00:00:00+00:00,11.0,211.0,0.0
1899-07-03 00:00:00+00:00,11.0,211.0,127.0
1899-07-04 00:00:00+00:00,67.0,222.0,81.0
1899-07-05 00:00:00+00:00,28.0,189.0,0.0
1899-07-06 00:00:00+00:00,11.0,233.0,0.0
1899-07-07 00:00:00+00:00,61.0,250.0,0.0
1899-07-08 00:00:00+00:00,72.0,278.0,0.0
1899-07-09 00:00:00+00:00,61.0,294.0,0.0
1899-07-10 00:00:00+00:00,72.0,306.0,0.0
1899-07-11 00:00:00+00:00,94.0,244.0,0.0
1899-07-12 00:00:00+00:00,50.0,272.0,0.0
1899-07-13 00:00:00+00:00,83.0,267.0,0.0
1899-07-14 00:00:00+00:00,56.0,239.0,38.0
1899-07-15 00:00:00+00:00,33.0,244.0,0.0
1899-07-16 00:00:00+00:00,33.0,283.0,0.0
1899-07-17 00:00:00+00:00,44.0,306.0,0.0
1899-07-18 00:00:00+00:00,50.0,328.0,0.0
1899-07-19 00:00:00+00:00,106.0,300.0,0.0
1899-07-20 00:00:00+00:00,94.0,272.0,0.0
1899-07-21 00:00:00+00:00,11.0,261.0,25.0
1899-07-22 00:00:00+00:00,50.0,206.0,0.0
1899-07-23 00:00:00+00:00,72.0,222.0,0.0
1899-07-24 00:00:00+00:00,0.0,278.0,0.0
1899-07-25 00:00:00+00:00,89.0,194.0,0.0
1899-07-26 00:00:00+00:00,28.0,239.0,0.0
1899-07-27 00:00:00+00:00,50.0,206.0,0.0
1899-07-28 00:00:00+00:00,50.0,172.0,13.0
1899-07-29 00:00:00+00:00,0.0,250.0,0.0
1899-07-30 00:00:00+00:00,111.0,261.0,0.0
1899-07-31 00:00:00+00:00,11.0,222.0,38.0
1899-08-01 00:00:00+00:00,44.0,239.0,13.0
1899-08-02 00:00:00+00:00,61.0,217.0,38.0
1899-08-03 00:00:00+00:00,17.0,222.0,0.0
1899-08-04 00:00:00+00:00,33.0,272.0,0.0
1899-08-05 00:00:00+00:00,44.0,261.0,0.0
1899-08-06 00:00:00+00:00,50.0,278.0,0.0
1899-08-07 00:00:00+00:00,67.0,211.0,25.0
1899-08-08 00:00:00+00:00,67.0,239.0,43.0
1899-08-09 00:00:00+00:00,67.0,211.0,8.0
1899-08-10 00:00:00+00:00,94.0,178.0,0.0
1899-08-11 00:00:00+00:00,11.0,194.0,0.0
1899-08-12 00:00:00+00:00,-28.0,206.0,0.0
1899-08-13 00:00:00+00:00,11.0,261.0,0.0
1899-08-14 00:00:00+00:00,33.0,211.0,0.0
1899-08-15 00:00:00+00:00,72.0,183.0,0.0
1899-08-16 00:00:00+00:00,50.0,206.0,0.0
1899-08-17 00:00:00+00:00,-22.0,228.0,0.0
1899-08-18 00:00:00+00:00,11.0,228.0,0.0
1899-08-19 00:00:00+00:00,33.0,228.0,0.0
1899-08-20 00:00:00+00:00,11.0,256.0,0.0
1899-08-21 00:00:00+00:00,11.0,150.0,20.0
1899-08-22 00:00:00+00:00,33.0,139.0,33.0
1899-08-23 00:00:00+00:00,67.0,194.0,0.0
1899-08-24 00:00:00+00:00,61.0,228.0,0.0
1899-08-25 00:00:00+00:00,11.0,178.0,0.0
1899-08-26 00:00:00+00:00,28.0,167.0,0.0
1899-08-27 00:00:00+00:00,67.0,206.0,0.0
1899-08-28 00:00:00+00:00,-28.0,228.0,0.0
1899-08-29 00:00:00+00:00,-11.0,239.0,0.0
1899-08-30 00:00:00+00:00,-6.0,250.0,0.0
1899-08-31 00:00:00+00:00,-11.0,244.0,0.0
1899-09-01 00:00:00+00:00,6.0,206.0,0.0
1899-09-02 00:00:00+00:00,-39.0,261.0,0.0
1899-09-03 00:00:00+00:00,122.0,194.0,89.0
1899-09-04 00:00:00+00:00,-6.0,172.0,0.0
1899-09-05 00:00:00+00:00,-6.0,178.0,0.0
1899-09-06 00:00:00+00:00,-6.0,139.0,0.0
1899-09-07 00:00:00+00:00,-44.0,167.0,0.0
1899-09-08 00:00:00+00:00,-61.0,200.0,0.0
1899-09-09 00:00:00+00:00,-17.0,217.0,0.0
1899-09-10 00:00:00+00:00,17.0,256.0,0.0
1899-09-11 00:00:00+00:00,56.0,267.0,0.0
1899-09-12 00:00:00+00:00,0.0,272.0,51.0
1899-09-13 00:00:00+00:00,83.0,156.0,25.0
1899-09-14 00:00:00+00:00,39.0,128.0,127.0
1899-09-15 00:00:00+00:00,11.0,178.0,36.0
1899-09-16 00:00:00+00:00,-44.0,183.0,0.0
1899-09-17 00:00:00+00:00,28.0,167.0,0.0
1899-09-18 00:00:00+00:00,-28.0,194.0,0.0
1899-09-19 00:00:00+00:00,-28.0,217.0,0.0
1899-09-20 00:00:00+00:00,56.0,294.0,0.0
1899-09-21 00:00:00+00:00,39.0,239.0,0.0
1899-09-22 00:00:00+00:00,28.0,211.0,0.0
1899-09-23 00:00:00+00:00,100.0,194.0,0.0
1899-09-24 00:00:00+00:00,39.0,228.0,0.0
1899-09-25 00:00:00+00:00,33.0,211.0,0.0
1899-09-26 00:00:00+00:00,50.0,250.0,0.0
1899-09-27 00:00:00+00:00,44.0,194.0,0.0
1899-09-28 00:00:00+00:00,-50.0,222.0,0.0
1899-09-29 00:00:00+00:00,-11.0,239.0,0.0
1899-09-30 00:00:00+00:00,-22.0,233.0,0.0
1899-10-01 00:00:00+00:00,6.0,222.0,0.0
1899-10-02 00:00:00+00:00,0.0,89.0,0.0
1899-10-03 00:00:00+00:00,-78.0,133.0,0.0
1899-10-04 00:00:00+00:00,-22.0,222.0,0.0
1899-10-05 00:00:00+00:00,-11.0,228.0,0.0
1899-10-06 00:00:00+00:00,11.0,200.0,0.0
1899-10-07 00:00:00+00:00,-22.0,111.0,0.0
1899-10-08 00:00:00+00:00,0.0,128.0,0.0
1899-10-09 00:00:00+00:00,-17.0,72.0,76.0
1899-10-10 00:00:00+00:00,-11.0,50.0,0.0
1899-10-11 00:00:00+00:00,-50.0,-6.0,
1899-10-12 00:00:00+00:00,-78.0,-33.0,0.0
1899-10-13 00:00:00+00:00,-206.0,-67.0,483.0
1899-10-14 00:00:00+00:00,-233.0,-22.0,0.0
1899-10-15 00:00:00+00:00,-161.0,22.0,102.0
1899-10-16 00:00:00+00:00,-122.0,67.0,0.0
1899-10-17 00:00:00+00:00,-39.0,22.0,25.0
1899-10-18 00:00:00+00:00,-22.0,44.0,0.0
1899-10-19 00:00:00+00:00,0.0,128.0,5.0
1899-10-20 00:00:00+00:00,-6.0,78.0,36.0
1899-10-21 00:00:00+00:00,39.0,106.0,0.0
1899-10-22 00:00:00+00:00,22.0,100.0,15.0
1899-10-23 00:00:00+00:00,-17.0,61.0,0.0
1899-10-24 00:00:00+00:00,-22.0,61.0,0.0
1899-10-25 00:00:00+00:00,-33.0,50.0,25.0
1899-10-26 00:00:00+00:00,17.0,56.0,0.0
1899-10-27 00:00:00+00:00,28.0,156.0,0.0
1899-10-28 00:00:00+00:00,144.0,222.0,0.0
1899-10-29 00:00:00+00:00,33.0,161.0,0.0
1899-10-30 00:00:00+00:00,-44.0,150.0,0.0
1899-10-31 00:00:00+00:00,-28.0,94.0,0.0
1899-11-01 00:00:00+00:00,-83.0,89.0,0.0
1899-11-02 00:00:00+00:00,-33.0,67.0,0.0
1899-11-03 00:00:00+00:00,-72.0,122.0,0.0
1899-11-04 00:00:00+00:00,-61.0,144.0,0.0
1899-11-05 00:00:00+00:00,-11.0,72.0,64.0
1899-11-06 00:00:00+00:00,-28.0,78.0,0.0
1899-11-07 00:00:00+00:00,0.0,128.0,0.0
1899-11-08 00:00:00+00:00,17.0,111.0,0.0
1899-11-09 00:00:00+00:00,0.0,106.0,0.0
1899-11-10 00:00:00+00:00,28.0,89.0,0.0
1899-11-11 00:00:00+00:00,-28.0,67.0,0.0
1899-11-12 00:00:00+00:00,0.0,61.0,0.0
1899-11-13 00:00:00+00:00,6.0,56.0,0.0
1899-11-14 00:00:00+00:00,-6.0,150.0,0.0
1899-11-15 00:00:00+00:00,-28.0,150.0,0.0
1899-11-16 00:00:00+00:00,-22.0,61.0,0.0
1899-11-17 00:00:00+00:00,-22.0,111.0,0.0
1899-11-18 00:00:00+00:00,28.0,94.0,0.0
1899-11-19 00:00:00+00:00,-11.0,83.0,0.0
1899-11-20 00:00:00+00:00,-11.0,72.0,0.0
1899-11-21 00:00:00+00:00,-122.0,128.0,0.0
1899-11-22 00:00:00+00:00,-28.0,89.0,0.0
1899-11-23 00:00:00+00:00,-50.0,94.0,0.0
1899-11-24 00:00:00+00:00,-28.0,117.0,0.0
1899-11-25 00:00:00+00:00,-117.0,78.0,0.0
1899-11-26 00:00:00+00:00,-44.0,111.0,0.0
1899-11-27 00:00:00+00:00,50.0,117.0,0.0
1899-11-28 00:00:00+00:00,28.0,100.0,0.0
1899-11-29 00:00:00+00:00,0.0,83.0,0.0
1899-11-30 00:00:00+00:00,-17.0,56.0,0.0
1899-12-01 00:00:00+00:00,22.0,83.0,0.0
1899-12-02 00:00:00+00:00,-122.0,28.0,13.0
1899-12-03 00:00:00+00:00,-100.0,11.0,0.0
1899-12-04 00:00:00+00:00,-156.0,28.0,0.0
1899-12-05 00:00:00+00:00,-11.0,50.0,0.0
1899-12-06 00:00:00+00:00,-44.0,17.0,0.0
1899-12-07 00:00:00+00:00,-67.0,83.0,0.0
1899-12-08 00:00:00+00:00,-44.0,61.0,0.0
1899-12-09 00:00:00+00:00,-56.0,11.0,0.0
1899-12-10 00:00:00+00:00,-56.0,6.0,0.0
1899-12-11 00:00:00+00:00,-50.0,11.0,0.0
1899-12-12 00:00:00+00:00,-122.0,-11.0,0.0
1899-12-13 00:00:00+00:00,-128.0,-22.0,13.0
1899-12-14 00:00:00+00:00,-172.0,-39.0,25.0
1899-12-15 00:00:00+00:00,-244.0,-172.0,25.0
1899-12-16 00:00:00+00:00,-317.0,-244.0,25.0
1899-12-17 00:00:00+00:00,-272.0,-22.0,8.0
1899-12-18 00:00:00+00:00,-50.0,56.0,0.0
1899-12-19 00:00:00+00:00,-67.0,44.0,0.0
1899-12-20 00:00:00+00:00,-11.0,67.0,0.0
1899-12-21 00:00:00+00:00,-22.0,44.0,0.0
1899-12-22 00:00:00+00:00,-11.0,61.0,0.0
1899-12-23 00:00:00+00:00,17.0,83.0,0.0
1899-12-24 00:00:00+00:00,33.0,94.0,0.0
1899-12-25 00:00:00+00:00,-67.0,72.0,0.0
1899-12-26 00:00:00+00:00,6.0,67.0,51.0
1899-12-27 00:00:00+00:00,-161.0,-61.0,102.0
1899-12-28 00:00:00+00:00,-250.0,-39.0,0.0
1899-12-29 00:00:00+00:00,-106.0,50.0,0.0
1899-12-30 00:00:00+00:00,-139.0,67.0,0.0
1899-12-31 00:00:00+00:00,-94.0,17.0,13.0
1900-01-01 00:00:00+00:00,-244.0,17.0,0.0
1900-01-02 00:00:00+00:00,-17.0,67.0,0.0
1900-01-03 00:00:00+00:00,6.0,61.0,0.0
1900-01-04 00:00:00+00:00,-67.0,33.0,0.0
1900-01-05 00:00:00+00:00,-78.0,72.0,0.0
1900-01-06 00:00:00+00:00,6.0,61.0,0.0
1900-01-07 00:00:00+00:00,-11.0,78.0,0.0
1900-01-08 00:00:00+00:00,6.0,67.0,0.0
1900-01-09 00:00:00+00:00,-22.0,33.0,0.0
1900-01-10 00:00:00+00:00,0.0,44.0,13.0
1900-01-11 00:00:00+00:00,-22.0,39.0,0.0
1900-01-12 00:00:00+00:00,6.0,83.0,0.0
1900-01-13 00:00:00+00:00,11.0,78.0,0.0
1900-01-14 00:00:00+00:00,-28.0,28.0,0.0
1900-01-15 00:00:00+00:00,-50.0,11.0,0.0
1900-01-16 00:00:00+00:00,-50.0,44.0,0.0
1900-01-17 00:00:00+00:00,-11.0,89.0,0.0
1900-01-18 00:00:00+00:00,56.0,144.0,0.0
1900-01-19 00:00:00+00:00,0.0,122.0,0.0
1900-01-20 00:00:00+00:00,-67.0,83.0,0.0
1900-01-21 00:00:00+00:00,-28.0,78.0,0.0
1900-01-22 00:00:00+00:00,-6.0,94.0,0.0
1900-01-23 00:00:00+00:00,-33.0,67.0,0.0
1900-01-24 00:00:00+00:00,-78.0,-6.0,0.0
1900-01-25 00:00:00+00:00,-161.0,-6.0,0.0
1900-01-26 00:00:00+00:00,-89.0,11.0,0.0
1900-01-27 00:00:00+00:00,-217.0,-89.0,13.0
1900-01-28 00:00:00+00:00,-272.0,0.0,0.0
1900-01-29 00:00:00+00:00,-122.0,0.0,25.0
1900-01-30 00:00:00+00:00,-122.0,17.0,0.0
1900-01-31 00:00:00+00:00,-161.0,44.0,0.0
1900-02-01 00:00:00+00:00,-39.0,44.0,0.0
1900-02-02 00:00:00+00:00,-22.0,33.0,0.0
1900-02-03 00:00:00+00:00,-133.0,-6.0,0.0
1900-02-04 00:00:00+00:00,-117.0,22.0,0.0
1900-02-05 00:00:00+00:00,-244.0,0.0,0.0
1900-02-06 00:00:00+00:00,-178.0,22.0,64.0
1900-02-07 00:00:00+00:00,-283.0,-178.0,0.0
1900-02-08 00:00:00+00:00,-344.0,-56.0,0.0
1900-02-09 00:00:00+00:00,-67.0,28.0,0.0
1900-02-10 00:00:00+00:00,-33.0,50.0,0.0
1900-02-11 00:00:00+00:00,-117.0,-6.0,119.0
1900-02-12 00:00:00+00:00,-200.0,-72.0,36.0
1900-02-13 00:00:00+00:00,-256.0,-172.0,0.0
1900-02-14 00:00:00+00:00,-311.0,-206.0,15.0
1900-02-15 00:00:00+00:00,-417.0,-233.0,8.0
1900-02-16 00:00:00+00:00,-367.0,-144.0,0.0
1900-02-17 00:00:00+00:00,-189.0,44.0,0.0
1900-02-18 00:00:00+00:00,-6.0,44.0,0.0
1900-02-19 00:00:00+00:00,-117.0,33.0,0.0
1900-02-20 00:00:00+00:00,-94.0,28.0,0.0
1900-02-21 00:00:00+00:00,-50.0,72.0,0.0
1900-02-22 00:00:00+00:00,-11.0,67.0,5.0
1900-02-23 00:00:00+00:00,-117.0,33.0,0.0
1900-02-24 00:00:00+00:00,-17.0,78.0,0.0
1900-02-25 00:00:00+00:00,-11.0,44.0,0.0
1900-02-26 00:00:00+00:00,-67.0,28.0,0.0
1900-02-27 00:00:00+00:00,-189.0,17.0,58.0
1900-02-28 00:00:00+00:00,0.0,56.0,0.0
1900-03-01 00:00:00+00:00,-22.0,67.0,0.0
1900-03-02 00:00:00+00:00,-67.0,89.0,0.0
1900-03-03 00:00:00+00:00,-206.0,17.0,89.0
1900-03-04 00:00:00+00:00,-206.0,-150.0,152.0
1900-03-05 00:00:00+00:00,-239.0,-156.0,
1900-03-06 00:00:00+00:00,-267.0,22.0,0.0
1900-03-07 00:00:00+00:00,0.0,67.0,25.0
1900-03-08 00:00:00+00:00,17.0,72.0,0.0
1900-03-09 00:00:00+00:00,11.0,111.0,0.0
1900-03-10 00:00:00+00:00,83.0,178.0,0.0
1900-03-11 00:00:00+00:00,100.0,178.0,0.0
1900-03-12 00:00:00+00:00,28.0,128.0,0.0
1900-03-13 00:00:00+00:00,-78.0,83.0,0.0
1900-03-14 00:00:00+00:00,-94.0,156.0,0.0
1900-03-15 00:00:00+00:00,-56.0,78.0,0.0
1900-03-16 00:00:00+00:00,-67.0,89.0,0.0
1900-03-17 00:00:00+00:00,-83.0,78.0,0.0
1900-03-18 00:00:00+00:00,-100.0,56.0,8.0
1900-03-19 00:00:00+00:00,-39.0,0.0,0.0
1900-03-20 00:00:00+00:00,-111.0,94.0,0.0
1900-03-21 00:00:00+00:00,-56.0,139.0,0.0
1900-03-22 00:00:00+00:00,-33.0,161.0,0.0
1900-03-23 00:00:00+00:00,-11.0,100.0,5.0
1900-03-24 00:00:00+00:00,-39.0,89.0,0.0
1900-03-25 00:00:00+00:00,-11.0,111.0,0.0
1900-03-26 00:00:00+00:00,-6.0,83.0,20.0
1900-03-27 00:00:00+00:00,-61.0,50.0,0.0
1900-03-28 00:00:00+00:00,-72.0,17.0,64.0
1900-03-29 00:00:00+00:00,-111.0,78.0,0.0
1900-03-30 00:00:00+00:00,6.0,117.0,0.0
1900-03-31 00:00:00+00:00,17.0,156.0,0.0
1900-04-01 00:00:00+00:00,-56.0,167.0,0.0
1900-04-02 00:00:00+00:00,-28.0,206.0,0.0
1900-04-03 00:00:00+00:00,-11.0,139.0,0.0
1900-04-04 00:00:00+00:00,-11.0,167.0,0.0
1900-04-05 00:00:00+00:00,-50.0,172.0,0.0
1900-04-06 00:00:00+00:00,-39.0,194.0,0.0
1900-04-07 00:00:00+00:00,-17.0,94.0,0.0
1900-04-08 00:00:00+00:00,-22.0,44.0,0.0
1900-04-09 00:00:00+00:00,-17.0,39.0,102.0
1900-04-10 00:00:00+00:00,-17.0,61.0,0.0
1900-04-11 00:00:00+00:00,0.0,100.0,0.0
1900-04-12 00:00:00+00:00,-56.0,111.0,0.0
1900-04-13 00:00:00+00:00,-39.0,128.0,0.0
1900-04-14 00:00:00+00:00,-17.0,122.0,0.0
1900-04-15 00:00:00+00:00,-17.0,61.0,51.0
1900-04-16 00:00:00+00:00,-28.0,94.0,0.0
1900-04-17 00:00:00+00:00,-67.0,161.0,0.0
1900-04-18 00:00:00+00:00,-17.0,211.0,0.0
1900-04-19 00:00:00+00:00,6.0,211.0,0.0
1900-04-20 00:00:00+00:00,0.0,172.0,0.0
1900-04-21 00:00:00+00:00,0.0,183.0,0.0
1900-04-22 00:00:00+00:00,-11.0,122.0,0.0
1900-04-23 00:00:00+00:00,6.0,67.0,0.0
1900-04-24 00:00:00+00:00,6.0,44.0,0.0
1900-04-25 00:00:00+00:00,17.0,117.0,356.0
1900-04-26 00:00:00+00:00,17.0,78.0,56.0
1900-04-27 00:00:00+00:00,39.0,78.0,10.0
1900-04-28 00:00:00+00:00,6.0,83.0,66.0
1900-04-29 00:00:00+00:00,-61.0,133.0,0.0
1900-04-30 00:00:00+00:00,-33.0,183.0,0.0
1900-05-01 00:00:00+00:00,-22.0,150.0,0.0
1900-05-02 00:00:00+00:00,-22.0,150.0,0.0
1900-05-03 00:00:00+00:00,-11.0,211.0,0.0
1900-05-04 00:00:00+00:00,0.0,222.0,0.0
1900-05-05 00:00:00+00:00,11.0,200.0,0.0
1900-05-06 00:00:00+00:00,44.0,183.0,0.0
1900-05-07 00:00:00+00:00,22.0,194.0,0.0
1900-05-08 00:00:00+00:00,6.0,228.0,0.0
1900-05-09 00:00:00+00:00,44.0,233.0,0.0
1900-05-10 00:00:00+00:00,6.0,261.0,0.0
1900-05-11 00:00:00+00:00,22.0,222.0,0.0
1900-05-12 00:00:00+00:00,22.0,156.0,0.0
1900-05-13 00:00:00+00:00,33.0,133.0,744.0
1900-05-14 00:00:00+00:00,33.0,189.0,0.0
1900-05-15 00:00:00+00:00,-28.0,189.0,25.0
1900-05-16 00:00:00+00:00,22.0,94.0,0.0
1900-05-17 00:00:00+00:00,22.0,156.0,0.0
1900-05-18 00:00:00+00:00,50.0,156.0,0.0
1900-05-19 00:00:00+00:00,-11.0,178.0,0.0
1900-05-20 00:00:00+00:00,44.0,183.0,25.0
1900-05-21 00:00:00+00:00,17.0,150.0,13.0
1900-05-22 00:00:00+00:00,44.0,200.0,0.0
1900-05-23 00:00:00+00:00,-6.0,167.0,0.0
1900-05-24 00:00:00+00:00,33.0,222.0,0.0
1900-05-25 00:00:00+00:00,-6.0,261.0,0.0
1900-05-26 00:00:00+00:00,11.0,156.0,0.0
1900-05-27 00:00:00+00:00,-44.0,156.0,0.0
1900-05-28 00:00:00+00:00,-33.0,150.0,76.0
1900-05-29 00:00:00+00:00,17.0,172.0,0.0
1900-05-30 00:00:00+00:00,6.0,133.0,94.0
1900-05-31 00:00:00+00:00,17.0,,0.0
1900-06-01 00:00:00+00:00,-33.0,217.0,0.0
1900-06-02 00:00:00+00:00,44.0,206.0,0.0
1900-06-03 00:00:00+00:00,22.0,228.0,0.0
1900-06-04 00:00:00+00:00,17.0,239.0,0.0
1900-06-05 00:00:00+00:00,100.0,211.0,0.0
1900-06-06 00:00:00+00:00,78.0,183.0,0.0
1900-06-07 00:00:00+00:00,61.0,222.0,0.0
1900-06-08 00:00:00+00:00,22.0,211.0,0.0
1900-06-09 00:00:00+00:00,-22.0,150.0,0.0
1900-06-10 00:00:00+00:00,-39.0,211.0,0.0
1900-06-11 00:00:00+00:00,44.0,222.0,0.0
1900-06-12 00:00:00+00:00,-11.0,189.0,0.0
1900-06-13 00:00:00+00:00,33.0,244.0,0.0
1900-06-14 00:00:00+00:00,33.0,250.0,0.0
1900-06-15 00:00:00+00:00,33.0,233.0,0.0
1900-06-16 00:00:00+00:00,33.0,256.0,0.0
1900-06-17 00:00:00+00:00,72.0,189.0,0.0
1900-06-18 00:00:00+00:00,44.0,233.0,0.0
1900-06-19 00:00:00+00:00,122.0,272.0,0.0
1900-06-20 00:00:00+00:00,122.0,322.0,0.0
1900-06-21 00:00:00+00:00,94.0,361.0,0.0
1900-06-22 00:00:00+00:00,100.0,294.0,0.0
1900-06-23 00:00:00+00:00,111.0,294.0,0.0
1900-06-24 00:00:00+00:00,111.0,256.0,0.0
1900-06-25 00:00:00+00:00,72.0,294.0,0.0
1900-06-26 00:00:00+00:00,61.0,228.0,69.0
1900-06-27 00:00:00+00:00,17.0,228.0,0.0
1900-06-28 00:00:00+00:00,44.0,267.0,0.0
1900-06-29 00:00:00+00:00,89.0,289.0,53.0
1900-06-30 00:00:00+00:00,94.0,183.0,8.0
1900-07-01 00:00:00+00:00,33.0,200.0,0.0
1900-07-02 00:00:00+00:00,-11.0,211.0,0.0
1900-07-03 00:00:00+00:00,11.0,233.0,0.0
1900-07-04 00:00:00+00:00,17.0,217.0,0.0
1900-07-05 00:00:00+00:00,72.0,211.0,0.0
1900-07-06 00:00:00+00:00,61.0,172.0,0.0
1900-07-07 00:00:00+00:00,50.0,256.0,0.0
1900-07-08 00:00:00+00:00,39.0,306.0,0.0
1900-07-09 00:00:00+00:00,33.0,256.0,0.0
1900-07-10 00:00:00+00:00,6.0,306.0,0.0
1900-07-11 00:00:00+00:00,111.0,311.0,0.0
1900-07-12 00:00:00+00:00,72.0,272.0,0.0
1900-07-13 00:00:00+00:00,28.0,217.0,0.0
1900-07-14 00:00:00+00:00,61.0,211.0,0.0
1900-07-15 00:00:00+00:00,17.0,228.0,0.0
1900-07-16 00:00:00+00:00,11.0,289.0,0.0
1900-07-17 00:00:00+00:00,83.0,239.0,0.0
1900-07-18 00:00:00+00:00,44.0,172.0,0.0
1900-07-19 00:00:00+00:00,44.0,233.0,0.0
1900-07-20 00:00:00+00:00,44.0,306.0,0.0
1900-07-21 00:00:00+00:00,44.0,267.0,0.0
1900-07-22 00:00:00+00:00,94.0,272.0,0.0
1900-07-23 00:00:00+00:00,78.0,294.0,0.0
1900-07-24 00:00:00+00:00,61.0,300.0,0.0
1900-07-25 00:00:00+00:00,72.0,339.0,0.0
1900-07-26 00:00:00+00:00,100.0,228.0,61.0
1900-07-27 00:00:00+00:00,67.0,206.0,0.0
1900-07-28 00:00:00+00:00,17.0,261.0,0.0
1900-07-29 00:00:00+00:00,22.0,300.0,0.0
1900-07-30 00:00:00+00:00,44.0,328.0,0.0
1900-07-31 00:00:00+00:00,78.0,344.0,0.0
1900-11-01 00:00:00+00:00,50.0,172.0,0.0
1900-11-02 00:00:00+00:00,-6.0,189.0,0.0
1900-11-03 00:00:00+00:00,-39.0,172.0,0.0
1900-11-04 00:00:00+00:00,-100.0,161.0,0.0
1900-11-05 00:00:00+00:00,22.0,183.0,0.0
1900-11-06 00:00:00+00:00,56.0,156.0,0.0
1900-11-07 00:00:00+00:00,17.0,144.0,0.0
1900-11-08 00:00:00+00:00,-56.0,22.0,76.0
1900-11-09 00:00:00+00:00,-56.0,11.0,76.0
1900-11-10 00:00:00+00:00,-100.0,-11.0,0.0
1900-11-11 00:00:00+00:00,-94.0,0.0,102.0
1900-11-12 00:00:00+00:00,-194.0,-22.0,0.0
1900-11-13 00:00:00+00:00,-200.0,-106.0,25.0
1900-11-14 00:00:00+00:00,-194.0,-150.0,51.0
1900-11-15 00:00:00+00:00,-289.0,-178.0,0.0
1900-11-16 00:00:00+00:00,-300.0,-233.0,0.0
1900-11-17 00:00:00+00:00,-378.0,-233.0,0.0
1900-11-18 00:00:00+00:00,-383.0,-89.0,0.0
1900-11-19 00:00:00+00:00,-150.0,50.0,0.0
1900-11-20 00:00:00+00:00,-17.0,50.0,0.0
1900-11-21 00:00:00+00:00,-11.0,78.0,0.0
1900-11-22 00:00:00+00:00,0.0,72.0,0.0
1900-11-23 00:00:00+00:00,-89.0,22.0,0.0
1900-11-24 00:00:00+00:00,-33.0,44.0,0.0
1900-11-25 00:00:00+00:00,-50.0,100.0,0.0
1900-11-26 00:00:00+00:00,50.0,128.0,0.0
1900-11-27 00:00:00+00:00,39.0,111.0,0.0
1900-11-28 00:00:00+00:00,-83.0,50.0,0.0
1900-11-29 00:00:00+00:00,-78.0,72.0,0.0
1900-11-30 00:00:00+00:00,50.0,78.0,0.0
1900-12-01 00:00:00+00:00,-17.0,39.0,0.0
1900-12-02 00:00:00+00:00,-67.0,61.0,0.0
1900-12-03 00:00:00+00:00,28.0,78.0,0.0
1900-12-04 00:00:00+00:00,39.0,78.0,0.0
1900-12-05 00:00:00+00:00,0.0,94.0,0.0
1900-12-06 00:00:00+00:00,56.0,128.0,0.0
1900-12-07 00:00:00+00:00,61.0,144.0,0.0
1900-12-08 00:00:00+00:00,22.0,100.0,0.0
1900-12-09 00:00:00+00:00,-33.0,61.0,0.0
1900-12-10 00:00:00+00:00,-22.0,78.0,0.0
1900-12-11 00:00:00+00:00,-33.0,89.0,0.0
1900-12-12 00:00:00+00:00,-22.0,89.0,0.0
1900-12-13 00:00:00+00:00,11.0,72.0,0.0
1900-12-14 00:00:00+00:00,-28.0,83.0,0.0
1900-12-15 00:00:00+00:00,22.0,78.0,0.0
1900-12-16 00:00:00+00:00,22.0,78.0,0.0
1900-12-17 00:00:00+00:00,-11.0,67.0,0.0
1900-12-18 00:00:00+00:00,-17.0,28.0,0.0
1900-12-19 00:00:00+00:00,-28.0,94.0,0.0
1900-12-20 00:00:00+00:00,6.0,117.0,102.0
1900-12-21 00:00:00+00:00,11.0,83.0,0.0
1900-12-22 00:00:00+00:00,-50.0,17.0,0.0
1900-12-23 00:00:00+00:00,-128.0,11.0,0.0
1900-12-24 00:00:00+00:00,-39.0,44.0,0.0
1900-12-25 00:00:00+00:00,-67.0,11.0,0.0
